title,abstract,mark
全国高等学校外语专业四、八级考试上半年不再举行,全国高等学校外语专业四、八级考试上半年不再举行,2
世卫组织：新冠病毒“毒性”并未减弱,世卫组织：新冠病毒“毒性”并未减弱,2
广安职业技术学院一学生感染新冠病毒？,广安职业技术学院一学生感染新冠病毒？,1
南京浦口永宁小学发生聚集性疫情？,南京浦口永宁小学发生聚集性疫情？,1
刮风下雨对新冠病毒传播有加速作用？,刮风下雨对新冠病毒传播有加速作用？,1
中国被迫参加世卫大会决议？,中国被迫参加世卫大会决议？,1
合肥高新区某工业园内发现6名新冠确诊病例？,合肥高新区某工业园内发现6名新冠确诊病例？,1
6月1日起，北京市恢复机动车尾号限行措施,6月1日起，北京市恢复机动车尾号限行措施,2
芜湖市出现一例新冠肺炎确诊病例？,芜湖市出现一例新冠肺炎确诊病例？,1
上海市黄浦区一餐饮店出现新冠肺炎确诊病例？,上海市黄浦区一餐饮店出现新冠肺炎确诊病例？,1
东京奥运会协调委员会主席：受疫情影响，东京奥运会可能取消？,东京奥运会协调委员会主席：受疫情影响，东京奥运会可能取消？,1
核酸检测，一家人只用查一个人？,核酸检测，一家人只用查一个人？,3
青岛出现健康码“红码”人员？,青岛出现健康码“红码”人员？,1
湖南浏阳某派出所全部隔离，一个犯罪嫌疑人核酸检测阳性？,湖南浏阳某派出所全部隔离，一个犯罪嫌疑人核酸检测阳性？,1
中国利用疫情在南海扩大存在？,中国利用疫情在南海扩大存在？,1
湖南月田有确诊病例，曾去过理发店？,湖南月田有确诊病例，曾去过理发店？,1
因疫情防控需要，沈阳老年人免费乘车政策暂停？,因疫情防控需要，沈阳老年人免费乘车政策暂停？,1
因疫情防控需要，哈尔滨市暂停老年人免费乘车优惠？,因疫情防控需要，哈尔滨市暂停老年人免费乘车优惠？,1
吉林市5月19日疫情传播链“断链”？,吉林市5月19日疫情传播链“断链”？,1
赣州南康发布疫情防控《20号令》？,赣州南康发布疫情防控《20号令》？,1
邢台市桥西区一小学附近有确诊病例？,邢台市桥西区一小学附近有确诊病例？,1
延边中小学生开学时间定了？谣言,延边中小学生开学时间定了？谣言,1
四川广安一学生与巴中无症状感染者同车？,四川广安一学生与巴中无症状感染者同车？,1
蒙古国支援的三万只羊抵达北京？,蒙古国支援的三万只羊抵达北京？,1
“中国隐瞒新冠病毒”？美媒刊文站出来辟谣,“中国隐瞒新冠病毒”？美媒刊文站出来辟谣,3
中国控制世卫组织？,中国控制世卫组织？,1
上海恢复隔离武汉来沪人员？,上海恢复隔离武汉来沪人员？,1
中国正在“窃取”美国新冠病毒研究成果？,中国正在“窃取”美国新冠病毒研究成果？,1
中国限制防疫物资出口？,中国限制防疫物资出口？,1
网传新化“关于五月疫情新状况各学校放假的通知”系造谣,网传新化“关于五月疫情新状况各学校放假的通知”系造谣,3
武汉：漏检居民将统一安排核酸检测,武汉：漏检居民将统一安排核酸检测,2
唐山一医院科室因哈尔滨来的患者发烧致全科隔离等待核酸检测？,唐山一医院科室因哈尔滨来的患者发烧致全科隔离等待核酸检测？,1
大连紧急排查吉林来普王某？,大连紧急排查吉林来普王某？,1
张业遂：中国并不存在大规模外资撤离情况,张业遂：中国并不存在大规模外资撤离情况,2
长春一摊主感染，7家店铺被封？,长春一摊主感染，7家店铺被封？,1
全国停办因私护照？,全国停办因私护照？,1
北京：乘坐公共交通、学校上课应戴口罩,北京：乘坐公共交通、学校上课应戴口罩,2
安徽六安第二人民医院确诊一例？,安徽六安第二人民医院确诊一例？,1
四川广元发现一例确诊病例？,四川广元发现一例确诊病例？,1
长春公共交通老年卡暂停使用？,长春公共交通老年卡暂停使用？,1
长春有一吉林密切接触者逃跑失踪？,长春有一吉林密切接触者逃跑失踪？,1
中老磨憨口岸入境人员冲关？,中老磨憨口岸入境人员冲关？,1
网传“2020年春季学期教学时间安排表”？,网传“2020年春季学期教学时间安排表”？,1
有“黄牛”在珠海兜售核酸采样证明？,有“黄牛”在珠海兜售核酸采样证明？,1
吉林市、舒兰市上千人流动至长春？,吉林市、舒兰市上千人流动至长春？,1
用抗体阳性率能推算当前武汉无症状感染者？,用抗体阳性率能推算当前武汉无症状感染者？,3
东莞厚街卓业大厦出现疑似病例？,东莞厚街卓业大厦出现疑似病例？,1
朝阳市发现确诊病例和疑似病例？,朝阳市发现确诊病例和疑似病例？,1
网传上海嘉定出现初二学生新冠肺炎疑似病例？,网传上海嘉定出现初二学生新冠肺炎疑似病例？,1
甘肃省确定幼儿园和特殊教育学校开学时间,甘肃省确定幼儿园和特殊教育学校开学时间,2
中方1月3日下令销毁病毒样本？国家卫生健康委回应,中方1月3日下令销毁病毒样本？国家卫生健康委回应,3
云南昆明出现新确诊新冠肺炎病例？,云南昆明出现新确诊新冠肺炎病例？,1
跑沈阳线路的大连列车员确诊，接触600人？,跑沈阳线路的大连列车员确诊，接触600人？,1
中国防疫“不透明”？,中国防疫“不透明”？,1
疫苗瓶短缺将影响疫苗生产？,疫苗瓶短缺将影响疫苗生产？,1
鸡屎藤能预防新冠病毒？,鸡屎藤能预防新冠病毒？,1
“川崎病”症状已确定为新冠病毒感染引发的新症状？,“川崎病”症状已确定为新冠病毒感染引发的新症状？,1
北京中小学大部分年级、幼儿园6月开学,北京中小学大部分年级、幼儿园6月开学,2
这些“花式谣言”困扰你了吗？保持定力 拒谣止谣,这些“花式谣言”困扰你了吗？保持定力 拒谣止谣,3
武汉部分市民坐了一趟地铁回来健康码变红了？,武汉部分市民坐了一趟地铁回来健康码变红了？,1
武汉新沟桥24街红码人员跑出社区？,武汉新沟桥24街红码人员跑出社区？,1
重庆放暑假时间定了，小学7月5日，中学7月11日？,重庆放暑假时间定了，小学7月5日，中学7月11日？,1
黑龙江高校学生可返校复课,黑龙江高校学生可返校复课,2
中国拒绝世卫组织参观武汉实验室？,中国拒绝世卫组织参观武汉实验室？,1
山东海阳一女子血清检测IgM抗体阳性？,山东海阳一女子血清检测IgM抗体阳性？,1
新冠病毒疫苗临床试验目前未收到有重大不良反应报告,新冠病毒疫苗临床试验目前未收到有重大不良反应报告,2
上海幼儿园6月2日开学，中福会幼儿园已通知？,上海幼儿园6月2日开学，中福会幼儿园已通知？,1
6月7日起，吉林市丰满区风险等级由高风险调整为低风险,6月7日起，吉林市丰满区风险等级由高风险调整为低风险,2
中国通过推特散播虚假信息？,中国通过推特散播虚假信息？,1
追根查源看清真相 别被这些谣言带节奏,追根查源看清真相 别被这些谣言带节奏,3
河北明确高校、中小学、幼儿园复学复课时间,河北明确高校、中小学、幼儿园复学复课时间,2
北京中小学6月开学，暑假会推迟？,北京中小学6月开学，暑假会推迟？,1
武汉三民小区89岁确诊患者因捡垃圾感染？,武汉三民小区89岁确诊患者因捡垃圾感染？,1
5月17日吉林市关停所有个体诊所和门诊部,5月17日吉林市关停所有个体诊所和门诊部,2
文化和旅游部：低风险地区可举办营业性演出活动,文化和旅游部：低风险地区可举办营业性演出活动,2
中通暂停武汉部分区域快递揽派？,中通暂停武汉部分区域快递揽派？,3
北京将继续对社区村实行封闭式管理,北京将继续对社区村实行封闭式管理,2
武汉对全体市民进行核酸检测,武汉对全体市民进行核酸检测,2
钟南山去武汉东西湖区了？东西湖区健康码转红？,钟南山去武汉东西湖区了？东西湖区健康码转红？,1
吉大一院出现确诊病例？,吉大一院出现确诊病例？,1
吉林市、蛟河市等地均为高风险区？,吉林市、蛟河市等地均为高风险区？,1
湖南湘潭有1名新冠肺炎无症状感染者?,湖南湘潭有1名新冠肺炎无症状感染者?,1
教育部明确体育课莫戴N95口罩 中高考体育测试项目可适当调整,教育部明确体育课莫戴N95口罩 中高考体育测试项目可适当调整,2
中国黑客试图窃取美新冠疫苗成果？,中国黑客试图窃取美新冠疫苗成果？,1
舒兰疫情已到铁东了？,舒兰疫情已到铁东了？,1
内蒙古巴彦淖尔市医院核酸检测出2名阳性患者？,内蒙古巴彦淖尔市医院核酸检测出2名阳性患者？,1
长春客车厂确诊一人，是那个洗衣工儿子同学？,长春客车厂确诊一人，是那个洗衣工儿子同学？,1
长春福临家园小区现封闭隔离？长江路步行街现已封闭？,长春福临家园小区现封闭隔离？长江路步行街现已封闭？,1
泰安一医院因出现新冠肺炎病例病房楼封闭？,泰安一医院因出现新冠肺炎病例病房楼封闭？,1
2020贵州成高学位考试时间确定？,2020贵州成高学位考试时间确定？,1
北京初三年级开学复课,北京初三年级开学复课,2
河北衡水民办初高中将在5月末全部开学？,河北衡水民办初高中将在5月末全部开学？,1
邯郸市5月6日恢复机动车限行？,邯郸市5月6日恢复机动车限行？,1
两部门：低风险地区校园内学生不需佩戴口罩,两部门：低风险地区校园内学生不需佩戴口罩,2
淮安一学校有学生确诊新冠肺炎？全班都被隔离？,淮安一学校有学生确诊新冠肺炎？全班都被隔离？,1
擦亮眼睛识真相 莫被网络谣言欺骗,擦亮眼睛识真相 莫被网络谣言欺骗,3
河北保定曲阳县5月6日起机动车恢复尾号限行？,河北保定曲阳县5月6日起机动车恢复尾号限行？,1
江西吉安一武汉返乡探亲人员核酸检测为阳性？,江西吉安一武汉返乡探亲人员核酸检测为阳性？,1
狂风暴雪会加速病毒传播？,狂风暴雪会加速病毒传播？,3
网传“山东2020年春季学期开学通知”？,网传“山东2020年春季学期开学通知”？,1
绥芬河口岸旅检通道5月中旬起重新开放？,绥芬河口岸旅检通道5月中旬起重新开放？,1
中国驻法国大使馆委托机构、个人采购口罩？,中国驻法国大使馆委托机构、个人采购口罩？,1
5G传播病毒、空中病毒弥漫……谣言荒诞不经为何依然有人相信？,5G传播病毒、空中病毒弥漫……谣言荒诞不经为何依然有人相信？,3
外地游客因新冠病毒感染在重庆渝中死亡？,外地游客因新冠病毒感染在重庆渝中死亡？,1
河北黄骅市某中学教职工确诊新冠肺炎？,河北黄骅市某中学教职工确诊新冠肺炎？,1
张家界武陵源有发热病人进入景区？,张家界武陵源有发热病人进入景区？,1
工业酒精稀释后可用于皮肤消毒？,工业酒精稀释后可用于皮肤消毒？,1
唐山市曹妃甸区八农场出现新冠肺炎确诊病例？,唐山市曹妃甸区八农场出现新冠肺炎确诊病例？,1
专家提醒学生参加体育活动不可佩戴N95口罩,专家提醒学生参加体育活动不可佩戴N95口罩,2
北京：“五一”假期后暂不恢复机动车尾号限行,北京：“五一”假期后暂不恢复机动车尾号限行,2
“五一”离开温州，回来需自费做核酸检测？,“五一”离开温州，回来需自费做核酸检测？,1
合肥市2020年中小学幼儿园暑假及秋季学期开学时间定了？,合肥市2020年中小学幼儿园暑假及秋季学期开学时间定了？,1
